grid_id,latitude,longitude,burnable,lc_group,clc_code,fire_probability,high_fire_probability,combined_risk_score,predicted_risk_class
855,38.1608,26.345,0,NO_DATA,-128,0.0845054426716543,0.1622581800287,0.0137116993304222,SAFE_UNBURNABLE
856,38.1608,26.375,0,NO_DATA,-128,0.0818042506936561,0.1614364708371257,0.0132061895314593,SAFE_UNBURNABLE
857,38.1608,26.405,0,NO_DATA,-128,0.0791819336674817,0.1606181251151391,0.0127180537286622,SAFE_UNBURNABLE
858,38.1608,26.435,0,NO_DATA,-128,0.0766366615340338,0.1598031371751754,0.0122467789357707,SAFE_UNBURNABLE
859,38.1608,26.465,0,NO_DATA,-128,0.0741666163008776,0.1589915012535478,0.0117918616685723,SAFE_UNBURNABLE
860,38.1608,26.495,0,NO_DATA,-128,0.071769994193018,0.1581832115113954,0.0113528081716058,SAFE_UNBURNABLE
861,38.1608,26.525,1,OTHER,28,0.8135860033679637,0.2167296235363566,0.1763281882243877,LOW_RISK
862,38.1608,26.555,1,OTHER,28,0.8081523047427976,0.2157030871293105,0.1743209470036888,LOW_RISK
863,38.1608,26.585,1,OTHER,28,0.8025986506671644,0.214680080262837,0.1723019427440715,LOW_RISK
864,38.1608,26.615,1,OTHER,28,0.7969246265407579,0.2136606034364193,0.1702713966000414,LOW_RISK
865,38.1608,26.645,0,NO_DATA,-128,0.0608263294829712,0.1541917459893421,0.0093789179451023,SAFE_UNBURNABLE
866,38.1608,26.675,0,NO_DATA,-128,0.0588333922885792,0.1534034066170023,0.0090252427999025,SAFE_UNBURNABLE
867,38.1608,26.705,0,NO_DATA,-128,0.0569017962762725,0.1526183705263155,0.008684259427705,SAFE_UNBURNABLE
868,38.1608,26.735,0,NO_DATA,-128,0.0550299096935807,0.1518366313108344,0.0083555561092127,SAFE_UNBURNABLE
869,38.1608,26.765,0,NO_DATA,-128,0.0532161274583302,0.151058182497346,0.0080387314934024,SAFE_UNBURNABLE
870,38.1608,26.795,0,NO_DATA,-128,0.0514588718973685,0.1502830175467889,0.0077333945482902,SAFE_UNBURNABLE
871,38.1608,26.825,1,OTHER,11,0.8748994163745397,0.7079114930497818,0.6193513521140832,HIGH_RISK
872,38.1608,26.855,1,OTHER,26,0.9176074389510028,0.999894913241118,0.9175110105593176,HIGH_RISK
873,38.1608,26.885,1,OTHER,26,0.914888621540526,0.9373654654978592,0.8575849986090299,HIGH_RISK
874,38.1608,26.915,1,OTHER,29,0.8212088272362359,0.270892567886416,0.2224593679810161,LOW_RISK
875,38.1608,26.945,1,OTHER,20,0.8353601224308499,0.9999861674847385,0.8353485672992075,HIGH_RISK
876,38.1608,26.975,1,OTHER,24,0.8419621265017734,0.9999983140039396,0.8419607069569451,HIGH_RISK
877,38.1608,27.005,1,OTHER,29,0.8050655233085026,0.9569411153070674,0.7704002997701063,HIGH_RISK
878,38.1608,27.035,1,OTHER,29,0.7994446876057847,0.3172864946302639,0.2536530025812258,LOW_RISK
879,38.1608,27.065,1,OTHER,25,0.8310067508697683,0.3085505744829743,0.2564076103800969,LOW_RISK
880,38.1608,27.095,1,OTHER,24,0.8221772367170971,0.1009721955088779,0.0830170406887477,LOW_RISK
881,38.1608,27.125,1,OTHER,41,0.5942102509660965,0.1295749135834301,0.0769947419193202,LOW_RISK
882,38.1608,27.155,1,OTHER,13,0.8820085174168247,0.1357753658874588,0.1197550291681245,LOW_RISK
883,38.1608,27.185,1,OTHER,13,0.8782708304111136,0.2058629578560709,0.1808034309471394,LOW_RISK
884,38.1608,27.215,1,OTHER,13,0.8744315987718075,0.0860409177834273,0.075236897297156,LOW_RISK
885,38.1608,27.245,1,OTHER,13,0.8704891366089094,0.0855657652101089,0.0744840690810283,LOW_RISK
886,38.1608,27.275,1,OTHER,32,0.7296288197028425,0.1810796399290484,0.1321209239536473,LOW_RISK
887,38.1608,27.305,1,OTHER,28,0.6346518282747673,0.1911861548826758,0.121336642737113,LOW_RISK
888,38.1608,27.335,1,OTHER,13,0.8580261580363503,0.084154548687378,0.0722068040915139,LOW_RISK
889,38.1608,27.365,1,OTHER,13,0.8536548194640842,0.1094902642704922,0.0934668917789019,LOW_RISK
890,38.1608,27.395,1,OTHER,13,0.8491725477062627,0.0832255131730344,0.0706728210553067,LOW_RISK
891,38.1608,27.425,1,OTHER,13,0.8445779872889472,0.0827645004502742,0.0699010752092678,LOW_RISK
892,38.1608,27.455,1,OTHER,13,0.8398698584621975,0.0823058121595897,0.0691261708090908,LOW_RISK
893,38.1608,27.485,1,OTHER,13,0.8350469635143724,0.1203629770315698,0.1005087384897625,LOW_RISK
894,38.1608,27.515,1,OTHER,13,0.8301081932063746,0.0813953721473977,0.0675669653086368,LOW_RISK
895,38.1608,27.545,1,OTHER,13,0.8250525333063048,0.0809436020826034,0.0667827239531894,LOW_RISK
896,38.1608,27.575,1,OTHER,13,0.8198790712029024,0.0804941197640173,0.0659954441494177,LOW_RISK
897,38.1608,27.605,1,OTHER,13,0.8145870025740491,0.0800469160418164,0.0652051774037998,LOW_RISK
898,38.1608,27.635,1,OTHER,13,0.8091756380844811,0.0796019817755254,0.064411984396,LOW_RISK
899,38.1608,27.665,1,OTHER,20,0.6843233967792848,0.1267693020253605,0.0867511993693337,LOW_RISK
900,38.1608,27.695,1,OTHER,20,0.6766194953872872,0.1261002632602899,0.0853218964953814,LOW_RISK
901,38.1608,27.725,1,OTHER,13,0.7922207413471287,0.0782807044546519,0.0620155977162398,LOW_RISK
902,38.1608,27.755,1,OTHER,20,0.6609237722187319,0.124771248601042,0.0824642842898418,LOW_RISK
903,38.1608,27.785,1,OTHER,13,0.7803141405619088,0.077411033062665,0.0604049237343029,LOW_RISK
904,38.1608,27.815,1,OTHER,13,0.7741798018305043,0.0769795241473584,0.0595959927494084,LOW_RISK
905,38.1608,27.845,1,OTHER,13,0.7679251164349371,0.0765502209941958,0.058784837370088,LOW_RISK
906,38.1608,27.875,1,OTHER,13,0.7615505494282474,0.076123114549272,0.0579715997091875,LOW_RISK
907,38.1608,27.905,1,OTHER,13,0.7550567371992006,0.0756981957709103,0.0571564327106498,LOW_RISK
908,38.1608,27.935,1,OTHER,13,0.7484444926205042,0.07527545562996,0.0563395001957427,LOW_RISK
909,38.1608,27.965,1,OTHER,13,0.7417148098255851,0.0748548851100909,0.0555209768739471,LOW_RISK
910,38.1608,27.995,1,OTHER,13,0.734868868571494,0.0744364752080835,0.0547010483166143,LOW_RISK
911,38.1608,28.025,1,OTHER,13,0.7279080381456517,0.0740202169341134,0.053879910891626,LOW_RISK
912,38.1608,28.055,1,OTHER,13,0.7208338807746963,0.0736061013120347,0.0530577716574494,LOW_RISK
913,38.1608,28.085,1,OTHER,13,0.713648154494712,0.0731941193796549,0.0522348482151563,LOW_RISK
914,38.1608,28.115,1,OTHER,13,0.7063528154433211,0.0727842621890109,0.0514113685171727,LOW_RISK
915,38.1608,28.145,1,OTHER,13,0.698950019536029,0.0723765208066354,0.0505875706317476,LOW_RISK
916,38.1608,28.175,1,OTHER,20,0.5427336646812816,0.1158011364424483,0.0628491751556671,LOW_RISK
917,38.1608,28.205,1,OTHER,21,0.5145870300094842,0.0900759122027343,0.0463518961358001,LOW_RISK
918,38.1608,28.235,1,OTHER,20,0.525100597406867,0.1145664377065411,0.0601589048824813,LOW_RISK
919,38.1608,28.265,1,OTHER,23,0.392843879636093,0.1366987508757249,0.0537012676354275,SAFE_BURNABLE
920,38.1608,28.295,1,OTHER,21,0.4880187751581147,0.0885975178422113,0.0432372521394052,SAFE_BURNABLE
921,38.1608,28.325,1,OTHER,21,0.4791703139166113,0.0881096077861425,0.0422195084219554,SAFE_BURNABLE
922,38.1608,28.355,1,OTHER,21,0.4703349030080365,0.0876241263421689,0.0412126849643079,SAFE_BURNABLE
923,38.1608,28.385,1,OTHER,12,0.6026999697500812,0.0520691952516487,0.0313821024030797,LOW_RISK
924,38.1808,26.285,0,NO_DATA,-128,0.088572047065293,0.1641643626336028,0.0145403736536273,SAFE_UNBURNABLE
925,38.1808,26.315,0,NO_DATA,-128,0.0857530430276495,0.1633348822457171,0.014006463185133,SAFE_UNBURNABLE
926,38.1808,26.345,0,NO_DATA,-128,0.0830155880467853,0.1625087781375047,0.0134907617798495,SAFE_UNBURNABLE
927,38.1808,26.375,0,NO_DATA,-128,0.0803578387354275,0.1616860448004216,0.0129927411138413,SAFE_UNBURNABLE
928,38.1808,26.405,0,NO_DATA,-128,0.0777779603324535,0.1608666766476065,0.0125118819951111,SAFE_UNBURNABLE
929,38.1808,26.435,0,NO_DATA,-128,0.0752741291131902,0.1600506680148373,0.0120476746488012,SAFE_UNBURNABLE
930,38.1808,26.465,0,NO_DATA,-128,0.0728445346195987,0.1592380131614793,0.0115996189624975,SAFE_UNBURNABLE
931,38.1808,26.495,1,OTHER,28,0.8160033595594752,0.2180736921693568,0.1779488654417339,LOW_RISK
932,38.1808,26.525,1,OTHER,29,0.8771563981937452,0.2871002357842652,0.2518318087411011,LOW_RISK
933,38.1808,26.555,1,OTHER,28,0.8051243594038202,0.2160149438231171,0.1739188932672394,LOW_RISK
934,38.1808,26.585,1,OTHER,28,0.799504797707686,0.2149908633565231,0.1718862267168578,LOW_RISK
935,38.1808,26.615,1,OTHER,24,0.8888138260444628,0.1102973848846705,0.0980338406620427,LOW_RISK
936,38.1808,26.645,0,NO_DATA,-128,0.0597267086240367,0.1544321825442315,0.0092237259689933,SAFE_UNBURNABLE
937,38.1808,26.675,0,NO_DATA,-128,0.0577675837603864,0.1536428371890691,0.0088755754665029,SAFE_UNBURNABLE
938,38.1808,26.705,0,NO_DATA,-128,0.0558689027912563,0.152856797050755,0.0085399415354114,SAFE_UNBURNABLE
939,38.1808,26.735,0,NO_DATA,-128,0.0540290484787346,0.1520740557433325,0.0082164165301143,SAFE_UNBURNABLE
940,38.1808,26.765,0,NO_DATA,-128,0.0522464306733385,0.1512946068137982,0.0079046031861471,SAFE_UNBURNABLE
941,38.1808,26.795,1,OTHER,16,0.8982722308528861,0.0990792737142057,0.0890001602305433,LOW_RISK
942,38.1808,26.825,1,OTHER,16,0.8949884002879324,0.0985398812100368,0.0881920506487337,LOW_RISK
943,38.1808,26.855,1,OTHER,20,0.8469643297128608,0.9999980371520883,0.8469626672506951,HIGH_RISK
944,38.1808,26.885,1,OTHER,28,0.7366973495201034,0.3012869481304934,0.2219572961327353,LOW_RISK
945,38.1808,26.915,1,OTHER,24,0.8486886247778086,0.4724158924226757,0.4009339940633818,HIGH_RISK
946,38.1808,26.945,1,OTHER,21,0.8215865519210429,0.4648827707953312,0.3819414327052367,HIGH_RISK
947,38.1808,26.975,1,OTHER,9,0.9165982806507724,0.999999897508192,0.9165981867069576,HIGH_RISK
948,38.1808,27.005,1,OTHER,24,0.834526550802644,1.0,0.834526550802644,HIGH_RISK
949,38.1808,27.035,1,OTHER,24,0.8295753791023489,0.1022462735583688,0.0848209911489862,LOW_RISK
950,38.1808,27.065,1,OTHER,28,0.6934451623146359,0.254556812035408,0.1765211898401898,LOW_RISK
951,38.1808,27.095,1,OTHER,29,0.7845781232820066,0.5100363050108203,0.4001633269910785,HIGH_RISK
952,38.1808,27.125,1,OTHER,13,0.8836654648226208,0.0876279349140555,0.0774337798372752,LOW_RISK
953,38.1808,27.155,1,OTHER,13,0.8799731231633567,0.0871448538439455,0.076685129204671,LOW_RISK
954,38.1808,27.185,1,OTHER,12,0.8599206345977132,0.065524130424424,0.056345551816034,LOW_RISK
955,38.1808,27.215,1,OTHER,13,0.8722844261474064,0.1288936863730884,0.1124319552519731,LOW_RISK
956,38.1808,27.245,1,OTHER,13,0.8682847039975881,0.0857100348397247,0.0744207122304333,LOW_RISK
957,38.1808,27.275,1,OTHER,13,0.8641792248812864,0.1549153810567314,0.1338746539237952,LOW_RISK
958,38.1808,27.305,1,OTHER,13,0.859966418393175,0.1210395411349763,0.104089940673799,LOW_RISK
959,38.1808,27.335,1,OTHER,13,0.8556447692031729,0.0842966582554417,0.0721279946975761,LOW_RISK
960,38.1808,27.365,1,OTHER,3,0.9351808112199584,0.9791210008920016,0.9156551718966798,HIGH_RISK
961,38.1808,27.395,1,OTHER,29,0.7187396897163609,0.3064338553342099,0.2202461741014983,LOW_RISK
962,38.1808,27.425,1,OTHER,29,0.7115216316224434,0.2513861487689316,0.1788666827393525,LOW_RISK
963,38.1808,27.455,1,OTHER,29,0.704194571762285,0.2502479067704261,0.1762232175426084,LOW_RISK
964,38.1808,27.485,1,OTHER,13,0.8323554434806816,0.0819880045775464,0.0682431619102397,LOW_RISK
965,38.1808,27.515,1,OTHER,13,0.8273527489633818,0.0815332371657749,0.0674567479009873,LOW_RISK
966,38.1808,27.545,1,OTHER,20,0.7101330669065123,0.1296836648478667,0.0920926586460918,LOW_RISK
967,38.1808,27.575,1,OTHER,20,0.7027854709977887,0.5225766353432687,0.3672592668021587,HIGH_RISK
968,38.1808,27.605,1,OTHER,20,0.6953315330314846,0.1283224290908509,0.0892266313420653,LOW_RISK
969,38.1808,27.635,1,OTHER,20,0.6877737070172015,0.1276463917135033,0.0877918320161659,LOW_RISK
970,38.1808,27.665,1,OTHER,20,0.6801146480188408,0.1269733970895887,0.0863564672693421,LOW_RISK
971,38.1808,27.695,1,OTHER,20,0.6723572114265431,0.1263034369864821,0.0849210266858192,LOW_RISK
972,38.1808,27.725,1,OTHER,20,0.6645044514769151,0.1256365031347898,0.0834860156010612,LOW_RISK
973,38.1808,27.755,1,OTHER,13,0.7830479020227361,0.0779771184004397,0.0610598189692428,LOW_RISK
974,38.1808,27.785,1,OTHER,29,0.6171787890901247,0.2379552641372596,0.1468609417778547,LOW_RISK
975,38.1808,27.815,1,OTHER,21,0.6223603974497726,0.0969030397643913,0.0603086143418576,LOW_RISK
976,38.1808,27.845,1,OTHER,13,0.7644473198099976,0.0766805644860113,0.058618252002849,LOW_RISK
977,38.1808,27.875,1,OTHER,13,0.7580073286934652,0.0762527908501345,0.057800174297732,LOW_RISK
978,38.1808,27.905,1,OTHER,13,0.751448515552865,0.0758272076296142,0.0569802426117925,LOW_RISK
979,38.1808,27.935,1,OTHER,13,0.7447717920069963,0.0754038057914584,0.056158627563452,LOW_RISK
980,38.1808,27.965,1,OTHER,13,0.7379782533797743,0.0749825763154068,0.0553355107031595,LOW_RISK
981,38.1808,27.995,1,OTHER,13,0.7310691828184142,0.0745635101942214,0.0545110844657619,LOW_RISK
982,38.1808,28.025,1,OTHER,13,0.7240460549324972,0.0741465984339738,0.0536855520827828,LOW_RISK
983,38.1808,28.055,1,OTHER,21,0.5538196080033332,0.0927442496554246,0.0513635839887305,LOW_RISK
984,38.1808,28.085,1,OTHER,20,0.5642030690833187,0.2319908689602761,0.1308899602666938,LOW_RISK
985,38.1808,28.115,1,OTHER,20,0.5554719459935925,0.1172379271308694,0.065122379527639,LOW_RISK
986,38.1808,28.145,1,OTHER,26,0.7041721984289363,0.0935875181992492,0.0659017284358734,LOW_RISK
987,38.1808,28.175,1,OTHER,29,0.5042405822153222,0.3529426400021899,0.1779680022833171,LOW_RISK
988,38.1808,28.205,1,OTHER,20,0.5290936437475949,0.1153702530515068,0.0610416675671038,LOW_RISK
989,38.1808,28.235,1,OTHER,24,0.5412321811539231,0.2495534155242483,0.1350663393986002,LOW_RISK
990,38.1808,28.265,1,OTHER,17,0.5070025146587072,0.0753445550675883,0.0381998788851087,LOW_RISK
991,38.1808,28.295,1,OTHER,21,0.4831694425448894,0.0887464031131091,0.0428795501200249,SAFE_BURNABLE
992,38.1808,28.325,1,OTHER,21,0.4743274477799425,0.0882577525384858,0.0418630745083737,SAFE_BURNABLE
993,38.1808,28.355,1,OTHER,21,0.4655015230180072,0.0877715333893003,0.0408577824703451,SAFE_BURNABLE
994,38.1808,28.385,1,OTHER,29,0.4424887359525671,0.2166881460216267,0.0958820638290149,SAFE_BURNABLE
995,38.2008,26.285,0,NO_DATA,-128,0.0870173116763015,0.1644173269340042,0.0143071537828006,SAFE_UNBURNABLE
996,38.2008,26.315,0,NO_DATA,-128,0.084243216874745,0.1635868185401487,0.0137810798321273,SAFE_UNBURNABLE
997,38.2008,26.345,0,NO_DATA,-128,0.0815496602260591,0.1627596880857614,0.0132729972618932,SAFE_UNBURNABLE
998,38.2008,26.375,0,NO_DATA,-128,0.0789348027596726,0.1619359300863073,0.0127823807010668,SAFE_UNBURNABLE
999,38.2008,26.405,0,NO_DATA,-128,0.0763968154744287,0.1611155389786454,0.0123087141014147,SAFE_UNBURNABLE
1000,38.2008,26.435,0,NO_DATA,-128,0.073933881649455,0.1602985091219827,0.0118514910020087,SAFE_UNBURNABLE
1001,38.2008,26.465,1,OTHER,26,0.9443847005223752,0.6290693720441539,0.594083490525717,HIGH_RISK
1002,38.2008,26.495,1,OTHER,20,0.8925223828466686,0.9933796983281776,0.8866136154233699,HIGH_RISK
1003,38.2008,26.525,1,OTHER,29,0.8750491607616768,0.2874774804167076,0.2515569279765214,LOW_RISK
1004,38.2008,26.555,1,OTHER,28,0.8020603290029276,0.2163271270284428,0.1735074066766909,LOW_RISK
1005,38.2008,26.585,1,OTHER,28,0.7963747572684398,0.215301973011676,0.1714610564965897,LOW_RISK
1006,38.2008,26.615,1,OTHER,24,0.8868807697479218,0.1104783157582962,0.0979810937201717,LOW_RISK
1007,38.2008,26.645,0,NO_DATA,-128,0.0586457254327805,0.1546729254584017,0.0090709059183183,SAFE_UNBURNABLE
1008,38.2008,26.675,0,NO_DATA,-128,0.0567199195081175,0.1538825735359166,0.0087282071846591,SAFE_UNBURNABLE
1009,38.2008,26.705,0,NO_DATA,-128,0.0548536680874844,0.1530955287591872,0.0083978513202343,SAFE_UNBURNABLE
1010,38.2008,26.735,0,NO_DATA,-128,0.0530453686840534,0.1523117847628321,0.0080794347776706,SAFE_UNBURNABLE
1011,38.2008,26.765,0,NO_DATA,-128,0.0512934462851774,0.1515313351141438,0.0077725643981985,SAFE_UNBURNABLE
1012,38.2008,26.795,1,OTHER,16,0.8964844644694446,0.099243855197829,0.0889705743789089,LOW_RISK
1013,38.2008,26.825,1,OTHER,16,0.8931497884490348,0.1717527188362365,0.1534009044941312,LOW_RISK
1014,38.2008,26.855,1,OTHER,28,0.7397928834098397,0.3247747455415433,0.2402660454628753,LOW_RISK
1015,38.2008,26.885,1,OTHER,29,0.820709919244846,0.2728210594830473,0.2239069496966251,LOW_RISK
1016,38.2008,26.915,1,OTHER,28,0.7259213377596416,0.2042582761947254,0.1482754411037534,LOW_RISK
1017,38.2008,26.945,1,OTHER,24,0.8415099529677976,0.9999999999878216,0.8415099529575493,HIGH_RISK
1018,38.2008,26.975,1,OTHER,29,0.8045322905266141,0.9990870869585708,0.8037978225063415,HIGH_RISK
1019,38.2008,27.005,1,OTHER,24,0.831828249376591,0.992377139978491,0.8254873390696563,HIGH_RISK
1020,38.2008,27.035,1,OTHER,24,0.8268130961595356,0.1024155177409393,0.0846784913181679,LOW_RISK
1021,38.2008,27.065,1,OTHER,24,0.8216804442401238,0.1018600160691546,0.0836963832540091,LOW_RISK
1022,38.2008,27.095,1,OTHER,29,0.7812788041503628,0.2644903965174773,0.2066407407004299,LOW_RISK
1023,38.2008,27.125,1,OTHER,29,0.7751636405681294,0.4662345899656627,0.3614081021165721,HIGH_RISK
1024,38.2008,27.155,1,OTHER,13,0.8779074779446274,0.1899425152587579,0.166751954525275,LOW_RISK
1025,38.2008,27.185,1,OTHER,12,0.8575657476092976,0.0868560776356942,0.0744847971520653,LOW_RISK
1026,38.2008,27.215,1,OTHER,24,0.7942293005005299,0.2848632218911514,0.2262467174609364,LOW_RISK
1027,38.2008,27.245,1,OTHER,3,0.9422123880230848,0.3332324355088832,0.3139757288275734,LOW_RISK
1028,38.2008,27.275,1,OTHER,13,0.8618844308143817,0.0853803054841545,0.0735879559949685,LOW_RISK
1029,38.2008,27.305,1,OTHER,13,0.8576121736355011,0.084908462156451,0.0728185307900417,LOW_RISK
1030,38.2008,27.335,1,OTHER,13,0.8532302689377812,0.118061346383702,0.1007335143261226,LOW_RISK
1031,38.2008,27.365,1,OTHER,13,0.8487372980989608,0.1455117111433296,0.123501216557546,LOW_RISK
1032,38.2008,27.395,1,OTHER,25,0.7620931970740739,0.1244124845404075,0.0948139080993279,LOW_RISK
1033,38.2008,27.425,1,OTHER,20,0.7346507790807658,0.1326548493003029,0.0974549883873091,LOW_RISK
1034,38.2008,27.455,1,OTHER,21,0.7120498331033022,0.1036243595842831,0.0737857079474254,LOW_RISK
1035,38.2008,27.485,1,OTHER,29,0.692643319907205,0.2494578998331895,0.1727853479175394,LOW_RISK
1036,38.2008,27.515,1,OTHER,17,0.70980172459447,0.1391704751800444,0.0987834432954274,LOW_RISK
1037,38.2008,27.545,1,OTHER,17,0.7024492489718477,0.0862640934945924,0.0605961476885136,LOW_RISK
1038,38.2008,27.575,1,OTHER,28,0.5484728515023564,0.976152534798443,0.5353931642621552,HIGH_RISK
1039,38.2008,27.605,1,OTHER,17,0.6874280559529868,0.0853139387834192,0.0586471950835779,LOW_RISK
1040,38.2008,27.635,1,OTHER,20,0.6835896898787948,0.1278516921205081,0.0873980985671373,LOW_RISK
1041,38.2008,27.665,1,OTHER,20,0.6758763636691719,0.2559710363899862,0.1730047732798931,LOW_RISK
1042,38.2008,27.695,1,OTHER,20,0.6680663087714946,0.7279674513439381,0.4863305281251374,HIGH_RISK
1043,38.2008,27.725,1,OTHER,17,0.6561966859142155,0.0834420529128928,0.0547543985873189,LOW_RISK
1044,38.2008,27.755,1,OTHER,29,0.6209564880339429,0.2393907346393629,0.1486512298495243,LOW_RISK
1045,38.2008,27.785,1,OTHER,21,0.6261179396108685,0.0975965860888768,0.0611069733950223,LOW_RISK
1046,38.2008,27.815,1,OTHER,21,0.6177869390571321,0.0970643957587729,0.0599651159472423,LOW_RISK
1047,38.2008,27.845,1,OTHER,13,0.7609336309054878,0.0768111114556449,0.0584481579338299,LOW_RISK
1048,38.2008,27.875,1,OTHER,13,0.7544284354732379,0.0763826697919966,0.0576252580684449,LOW_RISK
1049,38.2008,27.905,1,OTHER,13,0.7478048950013543,0.0759564212936496,0.0568005836501763,LOW_RISK
1050,38.2008,27.935,1,OTHER,13,0.7410640212229355,0.0755323569237983,0.055974312154396,LOW_RISK
1051,38.2008,27.965,1,OTHER,13,0.7342070118893624,0.0896691451553854,0.065835715123209,LOW_RISK
1052,38.2008,27.995,1,OTHER,13,0.7272352546311454,0.0746907444858616,0.0543177425847654,LOW_RISK
1053,38.2008,28.025,1,OTHER,13,0.7201503303169443,0.0742731784085402,0.0534878539645995,LOW_RISK
1054,38.2008,28.055,1,OTHER,20,0.5681377361180923,0.1186901516727779,0.067432354070885,LOW_RISK
1055,38.2008,28.085,1,OTHER,29,0.5259386667781227,0.2274696095268211,0.1196350631670764,LOW_RISK
1056,38.2008,28.115,1,OTHER,26,0.7074982927846244,0.1244524784619872,0.0880499160446712,LOW_RISK
1057,38.2008,28.145,1,OTHER,29,0.5082447666351565,0.2253477218689293,0.1145318003130381,LOW_RISK
1058,38.2008,28.175,1,OTHER,26,0.6926204542520832,0.1712118077429543,0.1185848000522453,LOW_RISK
1059,38.2008,28.205,1,OTHER,20,0.5242540950732746,0.5704217627199089,0.2990459450248279,LOW_RISK
1060,38.2008,28.235,1,OTHER,15,0.5117306165192161,0.0915681327150932,0.046858217007808,LOW_RISK
1061,38.2008,28.265,1,OTHER,15,0.5028745080451259,0.0910654979524127,0.0457945174827039,LOW_RISK
1062,38.2008,28.295,1,OTHER,21,0.4783232777553604,0.0888955141774335,0.0425207937190981,SAFE_BURNABLE
1063,38.2008,28.325,1,OTHER,21,0.4694894064233768,0.0884061222283708,0.0415057378491903,SAFE_BURNABLE
1064,38.2008,28.355,1,OTHER,21,0.4606746127036414,0.0879191645183719,0.0405021270637287,SAFE_BURNABLE
1065,38.2008,28.385,1,OTHER,29,0.4377050388739159,0.2170010328406758,0.0949824455152079,SAFE_BURNABLE
1066,38.2208,26.285,0,NO_DATA,-128,0.0854873073501466,0.1646706042370626,0.0140772465559481,SAFE_UNBURNABLE
1067,38.2208,26.315,0,NO_DATA,-128,0.0827575674504566,0.163839067337203,0.0135589226661784,SAFE_UNBURNABLE
1068,38.2208,26.345,0,NO_DATA,-128,0.0801073570471782,0.1630109100292449,0.0130583731722981,SAFE_UNBURNABLE
1069,38.2208,26.375,0,NO_DATA,-128,0.0775348423349235,0.1621861268527524,0.01257507577444,SAFE_UNBURNABLE
1070,38.2208,26.405,1,OTHER,26,0.9470261098652024,0.1283552481484675,0.1215557713348259,LOW_RISK
1071,38.2208,26.435,1,OTHER,26,0.9452201061840332,0.3773835503515997,0.3567105195354466,HIGH_RISK
1072,38.2208,26.465,1,OTHER,28,0.8154931895360619,0.3108541914544744,0.253499476069863,LOW_RISK
1073,38.2208,26.495,1,OTHER,28,0.810102107051264,0.9999980573209372,0.8101005332828618,HIGH_RISK
1074,38.2208,26.525,1,OTHER,28,0.8045912485001794,0.2176693932093101,0.1751348888425553,LOW_RISK
1075,38.2208,26.555,1,OTHER,28,0.7989601523461706,0.2166396367276466,0.1730864371641396,LOW_RISK
1076,38.2208,26.585,1,OTHER,23,0.8161726637221952,0.1826882771152445,0.1491051777639676,LOW_RISK
1077,38.2208,26.615,1,OTHER,24,0.8849184572366751,0.1106595065142616,0.0979246397831721,LOW_RISK
1078,38.2208,26.645,1,OTHER,28,0.7813428697277738,0.2135715434445886,0.1668726026471848,LOW_RISK
1079,38.2208,26.675,1,OTHER,28,0.7752289820176844,0.9999999981384832,0.7752289805745827,HIGH_RISK
1080,38.2208,26.705,1,OTHER,28,0.7689946853576738,0.8305979412718794,0.6387254025071005,HIGH_RISK
1081,38.2208,26.735,1,OTHER,28,0.7626404162686292,0.2105352232679758,0.1605626703122978,LOW_RISK
1082,38.2208,26.765,1,OTHER,28,0.756166781699952,0.332384645980551,0.2513382280375912,LOW_RISK
1083,38.2208,26.795,1,OTHER,28,0.7495745642365842,0.9184592931846236,0.6884537244579053,HIGH_RISK
1084,38.2208,26.825,1,OTHER,26,0.9158665657099996,0.1191625542442221,0.1091369993168872,LOW_RISK
1085,38.2208,26.855,1,OTHER,26,0.9130957429358226,0.366590643737366,0.3347323561966917,LOW_RISK
1086,38.2208,26.885,1,OTHER,41,0.647169531833064,0.1357865564189274,0.0878769221468612,LOW_RISK
1087,38.2208,26.915,1,OTHER,21,0.8210884683187497,0.9240721962284792,0.758745024217185,HIGH_RISK
1088,38.2208,26.945,1,OTHER,29,0.8070392068635106,0.9999999999995776,0.8070392068631698,HIGH_RISK
1089,38.2208,26.975,1,OTHER,24,0.8340572958011854,0.9999958142563928,0.8340538046511915,HIGH_RISK
1090,38.2208,27.005,1,OTHER,24,0.8290949588400454,0.999793876423642,0.8289240628219888,HIGH_RISK
1091,38.2208,27.035,1,OTHER,20,0.8114658022611804,0.1422048126306978,0.11539434236677,LOW_RISK
1092,38.2208,27.065,1,OTHER,24,0.8188181458247612,0.1020286935572504,0.0835429456794705,LOW_RISK
1093,38.2208,27.095,1,OTHER,29,0.777943255573482,0.2648489693675818,0.206037469465098,LOW_RISK
1094,38.2208,27.125,1,OTHER,20,0.7946627524025431,0.3347821910681067,0.2660389374095357,LOW_RISK
1095,38.2208,27.155,1,OTHER,13,0.8758113002876277,0.0874384329228767,0.0765795676332972,LOW_RISK
1096,38.2208,27.185,1,OTHER,12,0.8551779395831675,0.9801952159143515,0.8382413251349131,HIGH_RISK
1097,38.2208,27.215,1,OTHER,29,0.7524997278896504,0.9993971783616092,0.7520461047707954,HIGH_RISK
1098,38.2208,27.245,1,OTHER,3,0.9411462330564137,0.6523613626274116,0.6139674390283375,HIGH_RISK
1099,38.2208,27.275,1,OTHER,13,0.8595571655862061,0.1436526516868198,0.1234776661128654,LOW_RISK
